DATE,ID,URL,CONTENT,USER,REPLYCOUNT,RETWEETCOUNT,LANGUAGE,SOURCE,LIKECOUNT
2023-02-25 14:07:20+00:00,1629483185620029440,https://twitter.com/LonelinessPers2/status/1629483185620029440,"@NetflixIndia Dub Korean Series, Agent Elvis, Alice in Borderland, All of us are Dead and You in Tamil and Telugu",https://twitter.com/LonelinessPers2,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:05:42+00:00,1629482774435606529,https://twitter.com/Parveen05967402/status/1629482774435606529,@NetflixIndia Every boy who is only breadmaker in family,https://twitter.com/Parveen05967402,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 14:05:42+00:00,1629482774028509184,https://twitter.com/hay_banda/status/1629482774028509184,@NetflixIndia https://t.co/Dv5XFMeIz0,https://twitter.com/hay_banda,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4
2023-02-25 14:04:22+00:00,1629482439654404100,https://twitter.com/hay_banda/status/1629482439654404100,@NetflixIndia https://t.co/0XkCrv5ku0,https://twitter.com/hay_banda,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2
2023-02-25 14:04:15+00:00,1629482411359891456,https://twitter.com/mistymadhu10/status/1629482411359891456,@NetflixIndia Everything Everywhere All At Once,https://twitter.com/mistymadhu10,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:04:03+00:00,1629482360399089666,https://twitter.com/4everRCB/status/1629482360399089666,@niiravmodi @NetflixIndia THIS MOVIE HAS AALIA BHAAT😐😐😐,https://twitter.com/4everRCB,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 14:03:36+00:00,1629482245387059200,https://twitter.com/GarudaO7/status/1629482245387059200,@NetflixIndia INTERSTELLAR,https://twitter.com/GarudaO7,0,0,sv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:03:33+00:00,1629482232774524928,https://twitter.com/chaoticguitar/status/1629482232774524928,@NetflixIndia Dhakichiki https://t.co/VMfUwopuUr,https://twitter.com/chaoticguitar,0,0,hi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 14:03:05+00:00,1629482117913804801,https://twitter.com/MadRamWorld1215/status/1629482117913804801,"@MadhuriEmpress @Dharmatic_ @NetflixIndia @MadhuriDixit Yes want this full scene 😭
#1YearOfTheFameGame",https://twitter.com/MadRamWorld1215,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:02:50+00:00,1629482054655299584,https://twitter.com/AbhijithAs5/status/1629482054655299584,@VRFridayMatinee @NetflixIndia Collection update cheyyathentha,https://twitter.com/AbhijithAs5,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:02:43+00:00,1629482022459547648,https://twitter.com/6_arjariya/status/1629482022459547648,@NetflixIndia https://t.co/rR8dnDqwyo,https://twitter.com/6_arjariya,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-25 14:02:34+00:00,1629481987999428609,https://twitter.com/polaroidasmr/status/1629481987999428609,@NetflixIndia Interstellar,https://twitter.com/polaroidasmr,0,0,sv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 14:02:14+00:00,1629481901294759938,https://twitter.com/anonwolfeyes/status/1629481901294759938,@vijaygajera @netflix Ban @NetflixIndia unless they remove this joker,https://twitter.com/anonwolfeyes,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:02:13+00:00,1629481897796444161,https://twitter.com/hay_banda/status/1629481897796444161,@NetflixIndia https://t.co/u2xKufvLaj,https://twitter.com/hay_banda,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3
2023-02-25 14:02:10+00:00,1629481885100539910,https://twitter.com/Prasaddabi1/status/1629481885100539910,@Abhiman72014821 @Ghostexist420 @taran_adarsh @NetflixIndia @bhansali_produc Chup be saptarangi jhaat,https://twitter.com/Prasaddabi1,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:01:58+00:00,1629481834391261184,https://twitter.com/mdp_82/status/1629481834391261184,"@vijaygajera @netflix Again the same rona dhona , ""see see they r doing this to us Hindus 😭😭"", my question 2 all those who think thy r ""exposing"" woke seculars,why no action against OTT despite being in power for 8.5 years! Does Modi govt know OTT exists &amp; how vicious anti-Hindu anti-India it is?",https://twitter.com/mdp_82,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6
2023-02-25 14:01:53+00:00,1629481814397181952,https://twitter.com/Finding_lucifer/status/1629481814397181952,@NetflixIndia Dil Se!,https://twitter.com/Finding_lucifer,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 14:01:26+00:00,1629481702488948737,https://twitter.com/ambar_jalil/status/1629481702488948737,@NetflixIndia My name is Khan,https://twitter.com/ambar_jalil,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 14:01:22+00:00,1629481684579278849,https://twitter.com/Ideator_Atom/status/1629481684579278849,"@NetflixIndia Pushpaka Vimana

(This movie is genius. A silent movie in the age of talking cinema.) https://t.co/h4wNuU3Rr2",https://twitter.com/Ideator_Atom,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",62
2023-02-25 14:00:28+00:00,1629481459227426818,https://twitter.com/hay_banda/status/1629481459227426818,"@Ideator_Atom @NetflixIndia Of the ones you posted, I haven't seen Before Sunrise and Alai Payuthey, and ZNMD and Lagaan are not among my absolute favorites but all the others definitely are. The Pursuit of Happyness is a special favorite. I'll post a few others, apart from these.",https://twitter.com/hay_banda,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-02-25 13:59:47+00:00,1629481285088575492,https://twitter.com/visubharti/status/1629481285088575492,@NetflixIndia Interstellar,https://twitter.com/visubharti,0,0,sv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:58:28+00:00,1629480952790679554,https://twitter.com/ApingTheApe/status/1629480952790679554,"@vijaygajera @netflix He is referring to our god's sacred idol as ""statue"" in his presentation.
Somehow this is fine with Netflix.

And then Netflix wonders why the majority in India don't subscribe to their rotten platform.

Shame on you Netflix.",https://twitter.com/ApingTheApe,3,11,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",94
2023-02-25 13:57:40+00:00,1629480753234083841,https://twitter.com/mrrasspputin/status/1629480753234083841,@Ideator_Atom @NetflixIndia One of the best I have ever watched.,https://twitter.com/mrrasspputin,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-25 13:57:31+00:00,1629480715133014016,https://twitter.com/whoisur_daddy/status/1629480715133014016,@NetflixIndia Piku,https://twitter.com/whoisur_daddy,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 13:57:04+00:00,1629480601140199424,https://twitter.com/perksofbeingpk/status/1629480601140199424,@NetflixIndia Batman trilogy 🦇,https://twitter.com/perksofbeingpk,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:56:57+00:00,1629480571674959872,https://twitter.com/kishor_ryouta/status/1629480571674959872,"@IamRajPaladi @Bender__18 @NetflixIndia Yep, i will swap with Howard wolowitz XD",https://twitter.com/kishor_ryouta,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:56:51+00:00,1629480548610768896,https://twitter.com/vijayarajanmv/status/1629480548610768896,@NetflixIndia https://t.co/pYE3LPsOvc,https://twitter.com/vijayarajanmv,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:56:11+00:00,1629480380767293440,https://twitter.com/Ideator_Atom/status/1629480380767293440,"@NetflixIndia The Matrix.

(There is no movie on gods earth that can beat this) https://t.co/wCYwYCJ2j2",https://twitter.com/Ideator_Atom,2,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36
2023-02-25 13:55:43+00:00,1629480261816815616,https://twitter.com/Manjureddy96831/status/1629480261816815616,@NetflixIndia RRR,https://twitter.com/Manjureddy96831,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:54:15+00:00,1629479892982337541,https://twitter.com/santunidara/status/1629479892982337541,@NetflixIndia ಜೋಗಿ...,https://twitter.com/santunidara,0,0,kn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:53:35+00:00,1629479726644445185,https://twitter.com/KAPILCH48004076/status/1629479726644445185,@eksamaykibaat @NetflixIndia Is this available on Netflix?,https://twitter.com/KAPILCH48004076,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 13:53:27+00:00,1629479692486205440,https://twitter.com/MohitMa88601430/status/1629479692486205440,"@vijaygajera @netflix It is not his fault, no matter how much one progresses in life these cult followers will end up spewing hate against every religion on earth and specifically for hinduism..Send this ugly A$$ in india and try this $hit here",https://twitter.com/MohitMa88601430,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 13:52:56+00:00,1629479562676670470,https://twitter.com/Rcsidheart_/status/1629479562676670470,@HPhobiaWatch Shame on @netflix @NetflixIndia,https://twitter.com/Rcsidheart_,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:52:34+00:00,1629479471245045765,https://twitter.com/imcoolpk/status/1629479471245045765,@NetflixIndia #Deshdrohi.. Bye the legend @kamaalrkhan,https://twitter.com/imcoolpk,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-25 13:52:32+00:00,1629479462369632256,https://twitter.com/satvarin/status/1629479462369632256,@NetflixIndia Pushpa,https://twitter.com/satvarin,0,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:52:29+00:00,1629479450705539073,https://twitter.com/Ideator_Atom/status/1629479450705539073,@hay_banda @NetflixIndia Post your replies to Netflix. Let me see if I missed a favourite,https://twitter.com/Ideator_Atom,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 13:51:25+00:00,1629479180760137728,https://twitter.com/choleebhatureee/status/1629479180760137728,"@rakeshbaba @NetflixIndia 100% agree with you
Bunny is like a person who is living every middle class boy dreams of traveling, love , friends and all other things  💯💯❤️",https://twitter.com/choleebhatureee,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-25 13:50:53+00:00,1629479044168183808,https://twitter.com/hay_banda/status/1629479044168183808,@Ideator_Atom @NetflixIndia Swades is another one that's pretty close to the top of my favorites list.,https://twitter.com/hay_banda,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:49:37+00:00,1629478727079034880,https://twitter.com/purohitvimaloo7/status/1629478727079034880,@NetflixIndia https://t.co/6WRlfBxyeI,https://twitter.com/purohitvimaloo7,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:49:01+00:00,1629478576973119489,https://twitter.com/dr_pashmeena/status/1629478576973119489,@NetflixIndia Tamasha,https://twitter.com/dr_pashmeena,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:48:04+00:00,1629478336270589957,https://twitter.com/purohitvimaloo7/status/1629478336270589957,@NetflixIndia https://t.co/vgXKoAblzm,https://twitter.com/purohitvimaloo7,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:47:56+00:00,1629478305488588800,https://twitter.com/SarcasticRofl/status/1629478305488588800,@NetflixIndia Obvious choice https://t.co/OgoLndIrPF,https://twitter.com/SarcasticRofl,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2
2023-02-25 13:47:45+00:00,1629478257526738944,https://twitter.com/Ideator_Atom/status/1629478257526738944,@hay_banda @NetflixIndia You should see my replies to this question. I have a feeling we both may have a lot of favourites in common.,https://twitter.com/Ideator_Atom,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-25 13:47:30+00:00,1629478193370632192,https://twitter.com/sumaiyaatara/status/1629478193370632192,@vijaygajera @netflix @NetflixIndia This is Disgusting Content..,https://twitter.com/sumaiyaatara,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-25 13:46:50+00:00,1629478025497571328,https://twitter.com/Rangana16971357/status/1629478025497571328,@vijaygajera @netflix Government of India should Warn Netflix to Stop showing hinduphobic events.,https://twitter.com/Rangana16971357,2,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",11
2023-02-25 13:46:29+00:00,1629477940575764480,https://twitter.com/yash_chetan/status/1629477940575764480,@fatbelli92 @NetflixIndia Far from flawless,https://twitter.com/yash_chetan,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:44:51+00:00,1629477527637950464,https://twitter.com/LilyCrussell/status/1629477527637950464,"@daringstunts @NetflixIndia #1899? It's AMAZING.

#save1899 #renew1899",https://twitter.com/LilyCrussell,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3
2023-02-25 13:43:44+00:00,1629477248125345795,https://twitter.com/Ewam_R/status/1629477248125345795,@NetflixIndia Kapoor and sons,https://twitter.com/Ewam_R,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:43:43+00:00,1629477240764522496,https://twitter.com/SujithRMenon/status/1629477240764522496,@NetflixIndia The Godfather,https://twitter.com/SujithRMenon,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:42:58+00:00,1629477052314431488,https://twitter.com/Chirpystweet/status/1629477052314431488,@NetflixIndia The Departed,https://twitter.com/Chirpystweet,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:42:33+00:00,1629476950174728192,https://twitter.com/PraveeGv/status/1629476950174728192,"Here goes the

#VeerayyaTitleSong

#ManOfMassesChiranjeevi #MEGASTARCHIRANJEEVi @KChiruTweets  @shrutihaasan @CatherineTresa1 @UrvashiRautela
@MythriOfficial @SonyMusicSouth @ThisIsDSP @Netflix_INSouth @NetflixIndia  @boselyricist
#WaltairVeerayya
#BlockbusterWaltairveerayya 🔥 https://t.co/lkh9Svafmz",https://twitter.com/PraveeGv,1,21,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",69
2023-02-25 13:42:15+00:00,1629476874085875712,https://twitter.com/TheWitchGurlll/status/1629476874085875712,@_thunder_man @NetflixIndia Exactly am like wtf is wrong with Netflix India,https://twitter.com/TheWitchGurlll,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:42:03+00:00,1629476824291115008,https://twitter.com/BingedHelps/status/1629476824291115008,"Weekend #BingedRecco
@mammukka 's #NanpakalNerathuMayakkam 

Available on @NetflixIndia 

Malayalam | Hindi | Telugu
English Sub Titles

https://t.co/ZN3aPnIckA",https://twitter.com/BingedHelps,1,28,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",44
2023-02-25 13:41:39+00:00,1629476720448528386,https://twitter.com/Madhurifan4/status/1629476720448528386,@Dharmatic_ @NetflixIndia @apoorvamehta18 @NewYorkSri @MadhuriDixit @somenmishra0 @nambiarbejoy @KohliKarishma Season 2 please,https://twitter.com/Madhurifan4,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:41:32+00:00,1629476693160394752,https://twitter.com/jaysoni/status/1629476693160394752,"Watched a very beautiful @NetflixIndia docu ""The Elephant Whisperers"". Failed to understand why IFS officers need to interfere and reassign the caretaker after somebody has taken such great care to raise an orphaned calf? @moefcc @ParveenKaswan",https://twitter.com/jaysoni,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:41:25+00:00,1629476663598911489,https://twitter.com/sritilicious/status/1629476663598911489,@NetflixIndia Alaipayuthey https://t.co/7vFeyhldS0,https://twitter.com/sritilicious,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-25 13:41:08+00:00,1629476593193086978,https://twitter.com/moulyheel/status/1629476593193086978,@NetflixIndia https://t.co/fsohQyJTrv,https://twitter.com/moulyheel,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7
2023-02-25 13:40:38+00:00,1629476464763740161,https://twitter.com/Madhurifan4/status/1629476464763740161,"@MadhuriEmpress @Dharmatic_ @NetflixIndia @MadhuriDixit Please guys please 🙏🙏😭😭
#1YearofTheFameGame",https://twitter.com/Madhurifan4,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:40:25+00:00,1629476413748424705,https://twitter.com/GVeeraLokeswarR/status/1629476413748424705,@NetflixIndia TENET,https://twitter.com/GVeeraLokeswarR,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:40:25+00:00,1629476412171374597,https://twitter.com/techieinequity/status/1629476412171374597,@NetflixIndia Maan ki bat by Moti ji 😂,https://twitter.com/techieinequity,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:38:58+00:00,1629476046319030272,https://twitter.com/vadapavmirchi/status/1629476046319030272,@NetflixIndia https://t.co/0qT3ub9ilN,https://twitter.com/vadapavmirchi,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:38:25+00:00,1629475908410040320,https://twitter.com/ZAKARYA32633365/status/1629475908410040320,@NetflixIndia Pathan is a movie @YasminXDurrani,https://twitter.com/ZAKARYA32633365,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:38:11+00:00,1629475851262922758,https://twitter.com/HarshalPatilHP5/status/1629475851262922758,@NetflixIndia Oo bhai Hindi main baat kar na...,https://twitter.com/HarshalPatilHP5,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:37:54+00:00,1629475779657728006,https://twitter.com/Itz_Manav_23/status/1629475779657728006,@zeemusicsouth @BoneyKapoor @ZeeStudios_ @BayViewProjOffl @redgiantmovies @kalaignartv_off @NetflixIndia @mynameisraahul Poda punda,https://twitter.com/Itz_Manav_23,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:37:51+00:00,1629475767485878272,https://twitter.com/lovejuliqns/status/1629475767485878272,yeh jawaani hai deewani getting removed from netflix in two days... @NetflixIndia i'm going to throw hands you better watch your back.,https://twitter.com/lovejuliqns,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:37:36+00:00,1629475701844856837,https://twitter.com/hay_banda/status/1629475701844856837,"@Ideator_Atom @NetflixIndia I don't know about ""flawless"" but it's certainly at the top of my list of favorite movies.",https://twitter.com/hay_banda,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5
2023-02-25 13:37:24+00:00,1629475654545678336,https://twitter.com/saaniisweet_2/status/1629475654545678336,@NetflixIndia K3G,https://twitter.com/saaniisweet_2,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:37:17+00:00,1629475625089236992,https://twitter.com/pilot_twit/status/1629475625089236992,@NetflixIndia Vivegam,https://twitter.com/pilot_twit,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:37:05+00:00,1629475574845521920,https://twitter.com/junaidamalyk/status/1629475574845521920,@NetflixIndia https://t.co/zMr3y8wP25,https://twitter.com/junaidamalyk,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-25 13:36:22+00:00,1629475390820597761,https://twitter.com/DCUBatman/status/1629475390820597761,@NetflixIndia https://t.co/nuOt8vp1a1,https://twitter.com/DCUBatman,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:36:11+00:00,1629475344800706561,https://twitter.com/princesofmd/status/1629475344800706561,Please @NetflixIndia @Dharmatic_ @NewYorkSri @MadhuriDixit,https://twitter.com/princesofmd,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5
2023-02-25 13:35:40+00:00,1629475215209304065,https://twitter.com/princesofmd/status/1629475215209304065,"@MadhuriEmpress @Dharmatic_ @NetflixIndia @MadhuriDixit Want the full scene 😭😭😭
#1YearofTheFameGame",https://twitter.com/princesofmd,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:33:58+00:00,1629474790175313920,https://twitter.com/single_payan_sk/status/1629474790175313920,@NetflixIndia Mani ratnam's epic Raavanan.. https://t.co/UMMePBwbd8,https://twitter.com/single_payan_sk,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-25 13:33:23+00:00,1629474640631566337,https://twitter.com/tweetdeAjit/status/1629474640631566337,@NetflixIndia https://t.co/JqLeGYnhdo,https://twitter.com/tweetdeAjit,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-25 13:32:47+00:00,1629474489217187841,https://twitter.com/_thunder_man/status/1629474489217187841,@NetflixIndia Guys pl update the latest episode 134 of my hero academia ASAP https://t.co/SzDZCeiElD,https://twitter.com/_thunder_man,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5
2023-02-25 13:32:17+00:00,1629474363811692544,https://twitter.com/virtualvaibhav/status/1629474363811692544,@NetflixIndia #scentofawoman,https://twitter.com/virtualvaibhav,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-25 13:31:27+00:00,1629474155564515329,https://twitter.com/smashash147/status/1629474155564515329,@TandonRaveena @NetflixIndia very poor decision to drop the season 2 plans for Aranyak 😤,https://twitter.com/smashash147,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:30:38+00:00,1629473949922000896,https://twitter.com/akhilpuku/status/1629473949922000896,@NetflixIndia Fight Club,https://twitter.com/akhilpuku,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:30:26+00:00,1629473898701152257,https://twitter.com/SRKzRonit/status/1629473898701152257,"@NetflixIndia Swades , Batman v superman [ UE ] &amp; Joker",https://twitter.com/SRKzRonit,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:30:24+00:00,1629473892434837504,https://twitter.com/spencergaming7/status/1629473892434837504,@NetflixIndia Just waiting for stranger things 🥺,https://twitter.com/spencergaming7,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:29:58+00:00,1629473783202615296,https://twitter.com/dd33ffgg/status/1629473783202615296,@NetflixIndia Superdelux @VijaySethuOffl,https://twitter.com/dd33ffgg,0,0,nl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:29:23+00:00,1629473636280303617,https://twitter.com/Raptor_VJ/status/1629473636280303617,@NetflixIndia 96 ❤️ https://t.co/aDyHMcKAib,https://twitter.com/Raptor_VJ,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25
2023-02-25 13:29:21+00:00,1629473627002241024,https://twitter.com/bhansali_produc/status/1629473627002241024,@PenMovies @saregamaglobal @NetflixIndia,https://twitter.com/bhansali_produc,0,0,qam,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5
2023-02-25 13:28:40+00:00,1629473453140230147,https://twitter.com/Dilliwasi/status/1629473453140230147,@NetflixIndia The Prestige,https://twitter.com/Dilliwasi,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-25 13:28:26+00:00,1629473394772307970,https://twitter.com/daringstunts/status/1629473394772307970,@LilyCrussell @NetflixIndia Is it good,https://twitter.com/daringstunts,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:26:26+00:00,1629472892999307265,https://twitter.com/Cardiff54/status/1629472892999307265,"@NetflixIndia 12 Angry Men
A beautiful mind",https://twitter.com/Cardiff54,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-25 13:26:25+00:00,1629472888410763264,https://twitter.com/mukhesh17_/status/1629472888410763264,House of secrets s2 c'mon @NetflixIndia,https://twitter.com/mukhesh17_,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:26:07+00:00,1629472814649729025,https://twitter.com/ChiragG14/status/1629472814649729025,@NetflixIndia The Shawshank Redemption. Argo.,https://twitter.com/ChiragG14,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-25 13:26:00+00:00,1629472784933089280,https://twitter.com/india_logic/status/1629472784933089280,@NetflixIndia https://t.co/TrqJhibrYf,https://twitter.com/india_logic,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-25 13:25:49+00:00,1629472736363057152,https://twitter.com/tejassoni3/status/1629472736363057152,"Let's go! 
Her eternal Magic still incomplete!
Waiting for S02 
@MadhuriDixit di 
@Dharmatic_ @NetflixIndia
#1YearOfTheFameGame",https://twitter.com/tejassoni3,0,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-25 13:25:42+00:00,1629472708437368833,https://twitter.com/FreakyFriday272/status/1629472708437368833,"@NetflixIndia Schindler's List 
The Dark Knight",https://twitter.com/FreakyFriday272,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
